Indirizzo dell'offerta,Ragione Sociale:,Tipo Azienda/Ente:,Descrizione:,Settori di attività:,Nazione:,Provincia:,Comune:,Frazione:,Indirizzo:,CAP:,Nome referente:,Cognome referente:,Telefono:,Email:,Sito web:,Note:
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1847827,RISTRUTTURA TUTTOINCLUSO S.R.L.,Società di Capitali,"Ristruttura Tutto Incluso nasce dall’esperienza di architetti, interior designer e imprenditori immobiliari fortemente consapevoli delle esigenze dei clienti in materia di ristrutturazioni.
Vogliamo offrire a chi sceglie di affidarsi a noi le migliori maestranze e un supporto costante dalla fase di design allo svolgimento dei lavori, fino alla consegna delle chiavi. Zero preoccupazioni, Zero Stress, 100% Prezzo garantito.","Produzione di software, consulenza informatica e attività connesse Edilizia Industriale, Residenziale e Commerciale",ITALIA,BOLOGNA,BOLOGNA,,Viale Pietro Pietramellara 35/F,40131,Carla,Spanu,334 351 3682,carla.spanu@metacasa.ai,https://www.ristrutturatuttoincluso.it/,"Sopralluoghi presso immobili privati
Restituzioni grafiche e planimetrie
Progetti di ristrutturazioni complete, cucina, bagno
Rifacimento impianto elettrico
Rifacimento impianto idrico
Progettazione d'interni
Pratiche burocratiche"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=2070958,ROBOSECT SRL,Società di Capitali,Spin-off dell'università di Bologna impiegata nel campo della robotica e dell'automatizzazione di processi industriali nel mercato dei quadri elettrici ed automotive,"Produzione di computer, prodotti e componenti elettronici e ottici Produzione di software, consulenza informatica e attività connesse Industria meccanica e metalmeccanica Automotive e produzione di componentistica per auto",ITALIA,BOLOGNA,BOLOGNA,,Via Ugo Foscolo 7,40136,Kevin,Galassi,3461858744,info@robosect.it,www.robosect.it,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1852932,ROIL S.R.L.,Società di Capitali,La Roil è una immobiliare che gestisce appartamenti e B&b di sua proprietà.,"Servizi di alloggio, ristorazione e turismo Produzione di software, consulenza informatica e attività connesse Produzione di computer, prodotti e componenti elettronici e ottici Altre industrie manifatturiere Edilizia Industriale, Residenziale e Commerciale Commercio all'ingrosso e al dettaglio Trasporto terrestre, marittimo e aereo",ITALIA,BOLOGNA,BOLOGNA,,VIA LEOPARDI 6,40122,Roberto,Albanese,051704610,ing.ralbanese@gmail.com,,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=2230748,Redify S.r.l.,Società di Capitali,"Redify is a specialized eCommerce system integrator that provides tailored digital commerce solutions. It offers comprehensive eCommerce development, system integration, and web development services. The company focuses on creating bespoke eCommerce platforms that align with specific business goals, helping clients unlock their online potential through flexible, expert solutions. Its approach combines artisan-level precision with deep technical expertise to deliver robust, reliable systems that boost sales and enhance customer engagement while reducing platform lock-in risks.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,Bologna,PIAZZA MINGHETTI 4/D,40124,Stefano,Zauli,+39 051 098 1812,info@redify.co,https://redify.co,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=942502,S.I.R. Case s.r.l.,Società di Capitali,"SIR Case azienda  attiva  dal 1994 nell’ambito dei servizi legati al settore immobiliare, ha sviluppato al suo interno un Dipartimento IT dedicato a progetti di sviluppo,  ricerca ed applicazione delle nuove tecnologie nell’ambito in cui opera. Dipartimento IT  ha importanti progetti per migliorare: il servizio erogato e la comunicazione interna ed esterna nei  sistemi aziendali; la conoscenza sia da parte degli utenti utilizzatori sia  da parte dei consumatori ( intesa come formazione per elevare la preparazione  degli utenti e la consapevolezza dei consumatori ); creare un sistema universale di classificazione del prodotto per potenziare il commercio internazionale;  il sistema dovrà avere capacità auto evolutiva per aggiornarsi traendo informazioni  dagli utilizzatori e consumatori  che data center  pubblici.  
Siamo alla ricerca di nuove figure da inserire come tirocinanti nel nostro gruppo, i quali si confronteranno con una realtà lavorativa in cui approfondiranno le conoscenze delle principali tecnologie volte allo sviluppo web e svilupperanno competenze trasversali inerenti al mondo del lavoro. 
I nostri sistemi si basano sui seguenti linguaggi: PHP, Laravel, Javascript, jQuery,  MySQL e Css.  E’ richiesta la conoscenza pregressa in almeno uno di questi ambiti, il tirocinio si svolge in modalità mista (smart working ed in presenza presso la sede di Ozzano dell’Emilia) e viene offerto un rimborso spese commisurato all’impegno profuso durante l’attività.","Produzione di software, consulenza informatica e attività connesse Attività immobiliari Pubblicità e ricerche di mercato Edilizia Industriale, Residenziale e Commerciale",ITALIA,BOLOGNA,BUDRIO,,"via Giovanni XXIII, 3",40054,Emanuele,Piumazzi,335340644,emanuelepiumazzi@sircase.it,www.sircase.it,"SETTORI E ATTIVITA’ PROPOSTE 
L’azienda propone un’attività sempre innovativa nello sviluppo delle nuove funzionalità e interazioni, del sistema informatico di proprietà aziendale,  con entità informatiche esterne ,  IoT  e nello sviluppo della facilitazione  e digitalizzazione  dei processi. Studiamo anche processi  per lo  sviluppo di attività sperimentali per il miglioramento dell’apprendimento degli utenti, nuove protocolli per lo studio del merito nei processi lavorativi e nuove esperienze  nell’ambito della tecnologia da applicare al settore immobiliare.
I candidati Tirocinanti in base alle ore di tirocinio previsto, potranno dedicarsi alle seguenti tematiche:
- Miglioramento dei casi di uso e delle funzionalità esistenti nel software gestionale;
- Progettazione  e sviluppo di nuove funzionalità applicabili al sito web, software gestionale e App;  Progettazione di nuove API per consentire la comunicazione del nostro gestionale con altre entità informatiche ;
- Algoritmica applicata al miglioramento e all’automazione di determinate funzioni per aumentarne l’efficienza e l’uso da parte degli utenti ;
-  Analisi e progettazione del  data base nell’ottica dello sviluppo e/o miglioramento delle prestazioni.
- Analisi e risoluzioni di singole sezioni del gestionale per  migliorarne l’efficienza e implementare nuovi componenti ;
- Pianificazione e creazione di pagine social network con studio di efficienza interattiva tra software gestionale, sito internet e piattaforme social.
- Funzionalità applicabili al sito web ed al software gestionale, indicizzazione e posizionamento sui motori di ricerca.
- Ricerca e sviluppo di funzionalità statistiche per business intelligence sul Database e utilizzo dei software sviluppati.
- Ricerca e sviluppo di applicazione mobile collegata al sito e software aziendale  tra cui l'agenda digitale e modulistica digitale.
- Ricerca e sviluppo dell’agenda digitale con funzionalità collegate al software aziendale per appuntamenti, promemoria e documenti digitali.
- Manutenzione e Sviluppo di applicativi IOT dedicati anche alle vetrine pubblicitarie digitali aziendali.
- Ricerca e sviluppo per la digitalizzazione della modulistica cartacea aziendale e relativa compilazione all'interno del software gestionale."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=969990,SARTINI S.R.L.,Società di Capitali,"STUDIO DI CONSULENZA AZIENDALE -
ELABORAZIONE DATI","Produzione di software, consulenza informatica e attività connesse Studi di consulenza organizzativa, aziendale e del lavoro",ITALIA,BOLOGNA,BOLOGNA,,"Via Rizzoli, 3",40125,,,,ONOFRI@STUDIOSARTINI.IT,,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1800359,SCHONHAUT ADVISORY S.T.P. S.R.L.,Società di Capitali,Consulenza Strategica e Direzionale per la Trasformazione Digitale e per lo sviluppo business tramite l'uso di Innovazione tecnologica,"Produzione di software, consulenza informatica e attività connesse Studi di consulenza organizzativa, aziendale e del lavoro Formazione",ITALIA,BOLOGNA,BOLOGNA,,Via Dalla Volta 19,40131,Marco,Schonhaut,0510217002,info@schonhautadvisory.com,https://schonhautadvisory.com,"Introduzione all'interno del team di progetti di Trasformazione Digitale con le Piccole medie Imprese Italiane. 
Sviluppo di metodologie per la gestione e l'ottimizzazione di piani di trasformazione digitale.
Sviluppo di Innovazione da applicare al settore della guida alla Trasformazione Digitale (Algoritmi di ottimizazione, IA etc.)
Sviluppo di Piattaforma SW per la gestione di programmi di Trasformazione Digitale per i professionisti del settore."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=2208933,SENSEWEAVER DI FM,Ditta individuale,"Senseweaver è una realtà tecnologica focalizzata sull'applicazione dell'intelligenza artificiale (AI) per ottimizzare e automatizzare la gestione dei dati aziendali e dei processi documentali. L'azienda sviluppa soluzioni avanzate basate su elaborazione del linguaggio naturale (NLP) e machine learning, progettate per semplificare la raccolta, l'analisi e l'interpretazione di grandi volumi di informazioni provenienti da documenti.
Le principali attività includono:
1) Automazione dei documenti: Estrazione automatica di dati rilevanti da documenti aziendali.
2) Motori di ricerca intelligenti: Sistemi di ricerca avanzati che comprendono l'intento dell'utente.
3 )Assistenti virtuali avanzati: Assistenti basati su AI che rispondono a domande complesse attingendo direttamente dai dati aziendali.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,MEDICINA,,VIA ISTITUTO 21,40059,Federico,Martelli,3312205361,federico.martelli@senseweaver.com,www.senseweaver.ai,"I tirocinanti di Senseweaver sono integrati in diversi settori strategici, dove l'applicazione di intelligenza artificiale e l'automazione dei dati rappresentano elementi fondamentali del nostro modello operativo. In particolare, il settore Tecnologia e Ingegneria Ã¨ al centro delle attivitÃ , con i tirocinanti coinvolti nello sviluppo di soluzioni avanzate basate su elaborazione del linguaggio naturale (NLP), machine learning e intelligenza artificiale. Essi contribuiscono attivamente alla progettazione e implementazione di applicazioni per l'automazione dei flussi di lavoro aziendali e la gestione intelligente dei dati.

AttivitÃ Â  Proposte ai Tirocinanti

Le principali attivitÃ Â  includono:

Sviluppo e Ottimizzazione di Soluzioni AI
I tirocinanti collaboreranno con i team di sviluppo per progettare, costruire e ottimizzare soluzioni basate su intelligenza artificiale, focalizzandosi sull'automazione dei processi aziendali, l'estrazione di dati da documenti complessi e la gestione intelligente delle informazioni aziendali.

Gestione e Analisi dei Dati
I tirocinanti saranno coinvolti nella gestione e analisi di grandi volumi di dati aziendali, utilizzando avanzate tecniche di machine learning per estrarre informazioni utili, migliorare l'efficienza operativa e supportare i processi decisionali.

Test e Validazione delle Soluzioni AI
Contribuiranno al processo di test e validazione delle soluzioni AI sviluppate, garantendo che siano allineate agli standard di qualitÃ Â  e che rispondano pienamente alle esigenze specifiche dei clienti, sia in termini di performance che di sicurezza.

Collaborazione con i Clienti
I tirocinanti parteciperanno attivamente a riunioni con i clienti per raccogliere i requisiti e assicurarsi che le soluzioni sviluppate siano perfettamente allineate con gli obiettivi di business, facilitando la comunicazione tra i team tecnici e i clienti.

Formazione e Supporto agli Utenti Finali
I tirocinanti supporteranno il team nella formazione e nell'assistenza agli utenti finali, assicurandosi che i clienti possano utilizzare al meglio le soluzioni AI fornite e ottimizzare le loro operazioni.

Ricerca e Prototipazione di Nuove Soluzioni
Saranno coinvolti nella fase di ricerca e prototipazione di nuove soluzioni tecnologiche che integrano l'intelligenza artificiale, testando idee innovative che potrebbero trasformarsi in futuri prodotti e soluzioni avanzate per Senseweaver, con un impatto significativo sul mercato."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=2309747,SENSEWEAVER SRL,Società di Capitali,"Senseweaver Srl a socio unico è una realtà tecnologica focalizzata sull’applicazione dell’intelligenza artificiale per ottimizzare e automatizzare la gestione dei dati aziendali.
L’azienda sviluppa soluzioni avanzate basate su tecniche di elaborazione del linguaggio naturale (NLP) e machine learning, progettate per semplificare la raccolta, l’analisi e l’interpretazione di grandi volumi di informazioni provenienti da documenti e sistemi aziendali.
Le principali attività includono:
1) Automazione documentale: estrazione automatica di dati rilevanti da documenti aziendali strutturati e non strutturati.
2) Motori di ricerca intelligenti: sistemi di ricerca avanzati in grado di comprendere l’intento dell’utente e restituire informazioni contestualizzate.
3) Assistenti virtuali avanzati: soluzioni basate su AI che rispondono a domande complesse attingendo direttamente ai dati e alla documentazione aziendale.
4) Sviluppo software: progettazione e realizzazione di soluzioni software personalizzate.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,MEDICINA,,VIA DEGLI ARCIERI 5,40059,,,,info@senseweaver.com,www.senseweaver.ai,"Senseweaver Srl Ã¨ una realtÃ  tecnologica che applica lâintelligenza artificiale per ottimizzare e automatizzare la gestione dei dati aziendali. Sfruttiamo tecniche di elaborazione del linguaggio naturale (NLP) e machine learning per semplificare la raccolta e lâinterpretazione di grandi volumi di informazioni provenienti da documenti e sistemi complessi.
Le nostre soluzioni, dedicate in particolare alle piccole e medie imprese, utilizzano modelli di linguaggio avanzati per trasformare i dati in contenuti immediatamente accessibili. Lâobiettivo Ã¨ supportare i processi decisionali, rendendoli piÃ¹ rapidi, accurati e basati su informazioni chiare."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=1686096,SERTECO SRL,Società di Capitali,"Centro di riferimento e competenza tecnico/commerciale di Allplan Italia per le regioni Emilia Romagna, Toscana, San Marino e la provincia di Pesaro-Urbino.
Affianchiamo gli studi di progettazione e le imprese di costruzione nel rendere operativo il processo BIM (Building Information Modeling), all’interno delle metrologie di lavoro, al fine di aumentare l’efficienza e la competitività.
Il team è formato da persone con varie competenze, uniti dalla passione per l’innovazione tecnologica, in grado di offrire supporto e consulenza sul piano della gestione di un progetto architettonico, dal modello agli altri suoi aspetti, dal computo al rendering, fino alla produzione di elaborati per gare d’appalto.
Ci occupiamo anche di realtà virtuale collaborando con aziende e agenzie di comunicazione per la creazione di immagini per cataloghi, video e animazioni 3D.","Servizi alle imprese Produzione di software, consulenza informatica e attività connesse Formazione Pubblicità e ricerche di mercato",ITALIA,BOLOGNA,CASTENASO,VILLANOVA,Via Bruno Tosarelli 340/e,40055,Daniela,Mingazzini,051781738,amministrazione@serteco.biz,https://www.serteco.biz/,"Chiediamo che l'azienda possa essere visibile agli studenti al di fuori delle offerte pubblicitarie.
Settori:
Comunicazione aziendale e social
Architettura ed Ingegneria edile"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=1210071,SERVIZIO INFORMATICA S.R.L.,Società di Capitali,"Assistenza, avviamento e sviluppo Software per aziende e per professionisti","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,SAN GIORGIO DI PIANO,,VIA DELL'ARTIGIANO 14/3,40016,Pietro,Tommasini,0516634901,amministrazione@servizioinformatica.it,www.servizioinformatica.it,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=762053,SINAPSI SB SRL,Società di Capitali,"La società ha per oggetto le attività di sviluppo e commercializzazione software, consulenza e formazione aziendale.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,IMOLA,,piazzale pertini 11,40026,Tania,Benghi,0542363861,amministrazione@snps.it,,"PRODUZIONE: attività di importazione dati, test per collaudo software, collegamento di database a siti web, aggiornamento del sito web."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=1253508,SIPRA ENGINEERING S.R.L.,Società di Capitali,"Sviluppo software e sistemi di gestione in cloud, sviluppo APP, progettazione e gestione di infrastrutture IT","Servizi alle imprese Telecomunicazioni e servizi internet Produzione di software, consulenza informatica e attività connesse Produzione di computer, prodotti e componenti elettronici e ottici Altre industrie manifatturiere",ITALIA,BOLOGNA,CASTEL MAGGIORE,,via P. Nenni 14,40013,Patrizio,Gagliardi,051 0546339,patrizio.gagliardi@sipraengineering.it,,"Sviluppo software su piattaforma web (.NET, HTML5, CSS3 e framework proprietari)
Sviluppo APP mobile multipiattaforma"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=1608566,SITE SOLUTIONS S.R.L.,Società di Capitali,"Software house nata nel 1999 specializzata nello sviluppo di applicazioni web. Lavoriamo in un ambiente cordiale e sereno e crediamo che questo, oltre alla nostra comprovata competenza tecnica sia un tratto distintivo del nostro carattere e uno dei nostri punti di forza. Siamo alla costante ricerca dei più promettenti trend per lo sviluppo applicativo e crediamo che sia fondamentale rimanere sempre al passo con le più recenti tecnologie.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,ANZOLA DELL'EMILIA,,Via Caduti di Sabbiuno 1,40011,Fabio,Masini,0514841620,fabio.masini@sitesolutions.it,https://www.sitesolutions.it/,"Entrarai a far parte del nostro team operativo composto da sviluppatori senior, presso la sede di Anzola dell'Emilia e ti occuperÃ  dello sviluppo di applicazioni principalmente su piattaforme web e mobile.

Parteciperai inoltre alla realizzazione di un progetto nell'ambito delle tecnologie IOT, MQTT e Time Series DB."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=710957,SPARKBIO S.R.L.,Società di Capitali,"PROGETTAZIONE, REALIZZAZIONE E COMMERCIALIZZAZIONE DI DISPOSITIVI MEDICI.
CONSULENZA DI DIREZIONE ALLE AZIENDE DEL SETTORE DELLA SALUTE.","Produzione di software, consulenza informatica e attività connesse Sanità, assistenza sociale, studi medici e odontoiatrici, psicologi",ITALIA,BOLOGNA,SAN LAZZARO DI SAVENA,,"Via Caselle, 76",40068,Sebastiano,Zannoli,051 9911549,info@sparkbio.it,www.sparkbio.it,"Progettazione hardware e software di nuovi dispositivi medici.

Sviluppo software per la gestione di database su tecnologia .net in ambito sanitario."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=2267588,SYDEA SOCIETA' A RESPONSABILITA' LIMITATA,Società di Capitali,Società specializzata nella installazione e creazione di programmi gestionali per le aziende di medio grandi dimensioni,"Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,CASTEL MAGGIORE,,VIA EDITH STEIN 7,40013,Yuri Alessandro,De Vivo,3343583781,amministrazione@sydea.com,www.sydea.com,"Informatica , produzione software"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=1043144,SYNERGIC SOLUTION DI GIACOMELLI CLAUDIO,Ditta individuale,Synergic Solution è un'azienda che opera nel mondo del packaging cartotecnico attraverso consulenza e vendita di prodotti e soluzioni tecnologiche avanzate.,"Altre attività Servizi alle imprese Attività editoriali, grafiche ed audiovisive Produzione di software, consulenza informatica e attività connesse Altre industrie manifatturiere Commercio all'ingrosso e al dettaglio",ITALIA,BOLOGNA,CASTENASO,,"VIA CAVOUR, 2",40055,Claudio,Giacomelli,3346113893,giacomelli@synergic-solution.com,www.synergic-solution.com,"Progettazione e scansione 3D finalizzata alla produzione di packaging
Progettazione packaging e imballaggi mediante ARTIOSCAD
Sviluppo di prototipi 3D"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=2332833,Sensiva srl,Società di Capitali,"Sviluppo soluzioni software in ambito Digitalizzazione di processo, AI, Automazione e iOT","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,MOLINELLA,,"VIA DELL'ARTIGIANATO, 5",40062,MATTEO,MARANI,3939518168,amministrazione@sensiva.it,https://sensiva.it/,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=660674,Sintesys Srl,Società di Capitali,Software House specializzata nello sviluppo di software gestionale specifico per i negozi di mobili e arredamento.,"Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,CASTENASO,VILLANOVA,"VIA CAVOUR, 2",40055,,,,amministrazione@sintesys.it,,Software House - Informatica - Consulenza Organizzazione gestionale e dei Processi
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=944817,SocialCities s.r.l.,Società di Capitali,"Abbiamo fondato SocialCities nel 2014, con un team iniziale di 5 sviluppatori e digital strategist, per dare vita al progetto LocalJob. Avviato come Startup innovativa, ha vinto numerosi premi, fra cui TimWcap, Amazon Web Services e Startup Chile.
Contemporaneamente allo sviluppo di LocalJob, abbiamo iniziato ad offrire consulenza ad altre aziende e liberi professionisti grazie alle competenze tecniche e di marketing che potevamo mettere a disposizione. Tramite le nostre soluzioni digitali, tecnologie, linguaggi di programmazione e strategie di marketing abbiamo un importante compito: accompagnare i nostri clienti verso nuove destinazioni digitali.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,IMOLA,,Via Selice 191B,40026,Andrea,Lugli,,info@socialcities.it,,"SocialCities è nata nel 2013 con l'obiettivo di abbattere il Digital Divide elevando l'offerta tecnologica Italiana. Lavora contemporaneamente a progetti proprietari focalizzati attorno alla sfera locale del cittadino mentre soddisfa le richieste di ogni cliente offrendo servizi a privati ed aziende. Nel 2014 è stata fondata la società come Startup Innovativa ricevendo il supporto di finanziatori privati, pubblici ed incubatori. Per noi SocialCities non è solo una software house, ma un'idea da portare avanti per vincere le sfide che pone il mercato italiano ed internazionale."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=644762,Softweb s.r.l.,Società di Capitali,"Media agency specializzata nella realizzazione di servizi web-oriented sia per dispositivi fissi sia per dispositivi mobili, servizi di webmarketing, sistemi di sicurezza e nell'assistanza tecnica su postazioni e server.","Telecomunicazioni e servizi internet Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,CALDERARA DI RENO,Bargellino,VIA BIZZARRI 9,40012,Antonello,ROSSINI,051/591907,info@softwebsrl.it,,"settore web & marketing, settore consulenze IT, settore sviluppo software, settore
sviluppo app per dispositivi mobili"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=598467,Specialvideo S.r.l.,Associazione/organizzazione no profit/ONG,"Progettazione e costruzione sistemi di visione artificiale per l'industria:
misure senza contatto, guida robot, controllo qualità","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,IMOLA,,"S.P Selice, 42/c",40026,Valeriano,Ballardini,0542-641114,v.ballardini@specialvideo.it,http://www.specialvideo.it/,sviluppo algoritmi innovativi e reti neurali per sistemi di visione
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=769534,Studio Evil S.r.l.,Società di Capitali,Studio Evil is an Indipendent software developing company who develops Videogames.,"Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,Bologna,via Ilio Barontini 20/A,40138,,,,team@studioevil.com,http://www.studioevil.com,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=1343042,TICKETSMS S.R.L.,Società di Capitali,"Ticketsms e' una software house che sviluppa prodotti informatici e soluzioni per eventi nello specifico TicketSms ha realizzato una piattaforma online innovativa che permette di gestire qualsiasi tipo di evento, dal meeting aziendale alle serate nei locali, dalle feste private ai concerti internazionali.","Produzione di software, consulenza informatica e attività connesse Agenzie di viaggio, tour operator e servizi di prenotazione e attività connesse",ITALIA,BOLOGNA,BOLOGNA,Bologna,Via Marsala 28,40126,Andrea,Vitali,3407821002,info@ticketsms.it,https://www.ticketsms.it/,"La persona verra' affiancata nella progettazione e successiva realizzazione software di migliorie e funzionalita' aggiuntive del prodotto, imparando cosi a lavorare in team, migliorare il livello di collaborazione, stimolare la creativitÃÂ  e favorire la comunicazione.
Inoltre si occupera' della definizione del piano di marketing, in particolare attraverso la verifica dell'efficacia dello strumento web."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=1894190,TRINITY TEAM SRL,Società di Capitali,"Trinity Team è una software house che si occupa di sviluppo di videogiochi per il mercato pc, console e mobile consumer.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,Via Sant'Isaia 75,40122,Gerardo,Verna,3921529243,info@trinityteamgames.com,www.trinityteamgames.com,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=613825,Twinergy S.p.A.,Società di Capitali,"Consulenza informatica alle aziende.
Con 15 anni di consulenza nel mondo SAP, Twinergy è il partner giusto per la progettazione e la realizzazione di progetti basati sulle soluzioni SAP","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,Via Marco Emilio Lepido 182/3,40132,Tea,Montevecchi,0510402211,tea.montevecchi@horsa.it,www.horsa.it,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=906810,Unimatica-RGI spa,Società di Capitali,"UNIMATICA è una S.P.A. nata nel 2000 da una partnership con l’Università di Bologna. Dal 2009 la società è anche partecipata dalla Fondazione Alma Mater, dalla società Infogroup S.c.p.A. del Gruppo Intesa Sanpaolo, dal Gruppo RGI, leader in Italia ed Europa nei servizi IT per il settore assicurativo e da Worksys, importante azienda nazionale, operativa nel settore dei servizi infrastrutturali hw e sw, help-desk e facility management.
La missione della società è lo sviluppo di applicazioni informatiche e l’erogazione dei servizi per l’amministrazione digitale, basati sulla sicurezza della firma digitale e della dematerializzazione, tramite l’archiviazione e la conservazione a norma dei documenti. Le applicazioni e i servizi Unimatica sono tutti in tecnologia web, sicura grazie all’uso appropriato della firma digitale e delle metodologie più avanzate di autenticazione e sicurezza delle transazioni in rete.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,Via Cristoforo Colombo 21,40131,Annarita,Rispoli,0514195011,personale@unimaticaspa.it,,"La missione della società è lo sviluppo di applicazioni informatiche e l’erogazione dei servizi per l’amministrazione digitale, basati sulla sicurezza della firma digitale e della dematerializzazione, tramite l’archiviazione e la conservazione a norma dei documenti. Le applicazioni e i servizi Unimatica sono tutti in tecnologia web, sicura grazie all’uso appropriato della firma digitale e delle metodologie più avanzate di autenticazione e sicurezza delle transazioni in rete.
Settori aziendali:
- progettazione e sviluppo software
- gestione sistemi hw e sw
- supporto e help desk"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=6&select=662902,Unione dei Comuni Savena-Idice,Ente pubblico (escluso enti di ricerca),"In attuazione del Decreto del Presidente della Giunta Regionale n. 41 del 27 febbraio 2009, adottata ai sensi dell’art. 4 comma 3, della LR n. 10/2008 di redelimitazione de-gli ambiti territoriali delle Comunità Montane, la Comunità Montana Cinque Valli Bolo-gnesi è stata soppressa ed è stata istituita l’Unione di Comuni denominata Unione Montana Valli Savena–Idice fra i Comuni di Loiano, Monghidoro, Monterenzio e Pianoro. 
In particolare le attività svolte dall'unione sono di due tipi: Funzioni di Istituo: Vincolo Idrogeologico (R.D.L. 3267/1923), Prescrizioni di Massima di Polizia Fo-restale (L.R. 4 settembre 1981, n. 30), Funghi (L n. 352 del 23 Agosto 1993 - Legge Regionale 6 aprile 1996), Forestazione Pubblica, Sanzioni Amministrative, Agri-coltura; 2) Gestione Associata del Catasto, del Personale, Protezione Civile, Informati-ca, Statistica e Sistemi Informativi Territoriale.","Agricoltura silvicoltura e pesca Telecomunicazioni e servizi internet Estrazione di materiali da cave e miniere Produzione di software, consulenza informatica e attività connesse Attività finanziarie, assicurative e bancarie e studi promotori finanziari Amministrazione pubblica Studi di consulenza organizzativa, aziendale e del lavoro Studi di ingegneria e architettura Studi di geologi",ITALIA,BOLOGNA,PIANORO,,"viale Risorgimento, 1",40065,Rosaria,Bonasso,0516527722,Bonasso@unionevallisavenaidice.bo.it,,"Vincolo idrogeologico, protezione civile, progettazione opere pubbliche, informatica,"
